model,model_display,timing_mode,system,temperature_K,n_steps,elapsed_seconds,seconds_per_step,milliseconds_per_step,engine,source_file
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,bulkCu_1000K_Kapil,1000.0,36007,6618.04,0.183799,183.79899999999998,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCu_1000K_Kapil/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,bulkLiMgAlZnSn_600K_J_Schmidt_VASP,600.0,3015,2156.31,0.715195,715.195,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkLiMgAlZnSn_600K_J_Schmidt_VASP/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,bulkLiMgAlZnSn_900K_J_Schmidt_VASP,900.0,2181,1553.92,0.712479,712.4789999999999,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkLiMgAlZnSn_900K_J_Schmidt_VASP/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP,300.0,20000,3502.04,0.175102,175.102,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,bulkPt3Co_300K_J.Kioseoglou_VASP,300.0,20927,3672.18,0.175476,175.476,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkPt3Co_300K_J.Kioseoglou_VASP/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,naphthalene_295K_Sharma_S,295.0,7557,1914.48,0.253339,253.33899999999997,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/naphthalene_295K_Sharma_S/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,pentacene_295K_Sharma_S,295.0,15579,2223.91,0.14275,142.75,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/pentacene_295K_Sharma_S/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,picene_295K_Sharma_S,295.0,14151,2030.4,0.143481,143.481,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/picene_295K_Sharma_S/md_timing_pet-omat-xl-force-only-torchscript.csv
pet-omat-xl-force-only-torchscript,PET-OMAT-XL,Accelerated,tetracene_295K_Sharma_S,295.0,16000,1913.95,0.119622,119.622,torch-sim-0.6.1+pet-torchscript-force-only,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/tetracene_295K_Sharma_S/md_timing_pet-omat-xl-force-only-torchscript.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,CsSnI3_500K_Ivor_VASP,500.0,14758,1837.67,0.12452,124.52000000000001,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/CsSnI3_500K_Ivor_VASP/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,MAPbBr3_300K_Ivor_VASP,300.0,60000,12645.55,0.210759,210.75900000000001,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/MAPbBr3_300K_Ivor_VASP/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,Pt111w24H2O_380K_Heenen_VASP,380.0,3843,1039.0,0.270361,270.361,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/Pt111w24H2O_380K_Heenen_VASP/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,TiSe2_400K_Ivor_VASP,400.0,14716,2262.27,0.153729,153.729,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/TiSe2_400K_Ivor_VASP/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,anthracene_293K_Sharma_S,293.0,16000,3342.91,0.208932,208.93200000000002,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/anthracene_293K_Sharma_S/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,bulkAg_600K_Kapil,600.0,24881,6495.94,0.26108,261.08,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkAg_600K_Kapil/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,bulkAu_1500K_Kapil,1500.0,20162,8541.96,0.423666,423.666,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkAu_1500K_Kapil/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,bulkCuAu_500K-Artrith_VASP,500.0,1105,385.03,0.348442,348.44199999999995,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCuAu_500K-Artrith_VASP/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP,1500.0,2718,1053.35,0.387545,387.54499999999996,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,bulkCu_1000K_Kapil,1000.0,36007,12676.54,0.352058,352.058,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCu_1000K_Kapil/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,bulkLiMgAlZnSn_600K_J_Schmidt_VASP,600.0,3015,2775.11,0.920435,920.4350000000001,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkLiMgAlZnSn_600K_J_Schmidt_VASP/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,bulkLiMgAlZnSn_900K_J_Schmidt_VASP,900.0,2181,1997.41,0.915824,915.824,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkLiMgAlZnSn_900K_J_Schmidt_VASP/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP,300.0,20000,4501.48,0.225074,225.07399999999998,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,bulkPt3Co_300K_J.Kioseoglou_VASP,300.0,20927,6272.61,0.299737,299.73699999999997,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkPt3Co_300K_J.Kioseoglou_VASP/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,naphthalene_295K_Sharma_S,295.0,7557,4165.85,0.551257,551.257,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/naphthalene_295K_Sharma_S/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,pentacene_295K_Sharma_S,295.0,15579,4622.81,0.296734,296.734,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/pentacene_295K_Sharma_S/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,picene_295K_Sharma_S,295.0,14151,4206.71,0.297273,297.273,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/picene_295K_Sharma_S/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-compile-force-only,uma-m-omat-compile,Accelerated,tetracene_295K_Sharma_S,295.0,16000,4052.38,0.253274,253.274,torch-sim-0.6.1+compile,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/tetracene_295K_Sharma_S/md_timing_uma-m-omat-compile-force-only.csv
uma-m-omat-turbo-force-only,uma-m-omat-turbo,Accelerated,CsSnI3_500K_Ivor_VASP,500.0,14758,1565.52,0.106079,106.07900000000001,torch-sim-0.6.1+turbo,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/CsSnI3_500K_Ivor_VASP/md_timing_uma-m-omat-turbo-force-only.csv
uma-m-omat-turbo-force-only,uma-m-omat-turbo,Accelerated,MAPbBr3_300K_Ivor_VASP,300.0,60000,9664.13,0.161069,161.069,torch-sim-0.6.1+turbo,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/MAPbBr3_300K_Ivor_VASP/md_timing_uma-m-omat-turbo-force-only.csv
uma-m-omat-turbo-force-only,uma-m-omat-turbo,Accelerated,anthracene_293K_Sharma_S,293.0,16000,1521.08,0.095067,95.067,torch-sim-0.6.1+turbo,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/anthracene_293K_Sharma_S/md_timing_uma-m-omat-turbo-force-only.csv
uma-m-omat-turbo-force-only,uma-m-omat-turbo,Accelerated,bulkAg_600K_Kapil,600.0,24881,4895.05,0.196738,196.738,torch-sim-0.6.1+turbo,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkAg_600K_Kapil/md_timing_uma-m-omat-turbo-force-only.csv
uma-m-omat-turbo-force-only,uma-m-omat-turbo,Accelerated,bulkAu_1500K_Kapil,1500.0,20162,6130.58,0.304066,304.06600000000003,torch-sim-0.6.1+turbo,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkAu_1500K_Kapil/md_timing_uma-m-omat-turbo-force-only.csv
uma-m-omat-turbo-force-only,uma-m-omat-turbo,Accelerated,bulkCuAu_500K-Artrith_VASP,500.0,1105,279.02,0.25251,252.51000000000002,torch-sim-0.6.1+turbo,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCuAu_500K-Artrith_VASP/md_timing_uma-m-omat-turbo-force-only.csv
uma-m-omat-turbo-force-only,uma-m-omat-turbo,Accelerated,bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP,1500.0,2718,750.44,0.276099,276.099,torch-sim-0.6.1+turbo,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCuZrAl_1500K_A.Wadowski-J.Schmidt_VASP/md_timing_uma-m-omat-turbo-force-only.csv
uma-m-omat-turbo-force-only,uma-m-omat-turbo,Accelerated,bulkCu_1000K_Kapil,1000.0,36007,9184.0,0.255062,255.062,torch-sim-0.6.1+turbo,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkCu_1000K_Kapil/md_timing_uma-m-omat-turbo-force-only.csv
uma-m-omat-turbo-force-only,uma-m-omat-turbo,Accelerated,bulkLiMgAlZnSn_600K_J_Schmidt_VASP,600.0,3015,1937.27,0.642545,642.5450000000001,torch-sim-0.6.1+turbo,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkLiMgAlZnSn_600K_J_Schmidt_VASP/md_timing_uma-m-omat-turbo-force-only.csv
uma-m-omat-turbo-force-only,uma-m-omat-turbo,Accelerated,bulkLiMgAlZnSn_900K_J_Schmidt_VASP,900.0,2181,1394.57,0.639419,639.419,torch-sim-0.6.1+turbo,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkLiMgAlZnSn_900K_J_Schmidt_VASP/md_timing_uma-m-omat-turbo-force-only.csv
uma-m-omat-turbo-force-only,uma-m-omat-turbo,Accelerated,bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP,300.0,20000,3409.74,0.170487,170.487,torch-sim-0.6.1+turbo,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkMoS2_300K_NO-VdW_J.Kioseoglou_VASP/md_timing_uma-m-omat-turbo-force-only.csv
uma-m-omat-turbo-force-only,uma-m-omat-turbo,Accelerated,bulkPt3Co_300K_J.Kioseoglou_VASP,300.0,20927,4611.64,0.220368,220.368,torch-sim-0.6.1+turbo,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/bulkPt3Co_300K_J.Kioseoglou_VASP/md_timing_uma-m-omat-turbo-force-only.csv
uma-m-omat-turbo-force-only,uma-m-omat-turbo,Accelerated,naphthalene_295K_Sharma_S,295.0,7557,1834.85,0.242801,242.801,torch-sim-0.6.1+turbo,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/naphthalene_295K_Sharma_S/md_timing_uma-m-omat-turbo-force-only.csv
uma-m-omat-turbo-force-only,uma-m-omat-turbo,Accelerated,pentacene_295K_Sharma_S,295.0,15579,3408.81,0.218808,218.808,torch-sim-0.6.1+turbo,/home/mjgawkowski/Finite-Temperature-MLIP-Benchmark/paper_v2_configs/data/mlip-trajs-torchsim-accelerated/pentacene_295K_Sharma_S/md_timing_uma-m-omat-turbo-force-only.csv
